Date_Ticker,Close_MANAPPURAM.NS,High_MANAPPURAM.NS,Low_MANAPPURAM.NS,Open_MANAPPURAM.NS,Volume_MANAPPURAM.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-11-11,144.0087127685547,145.59871432909077,141.14671550507506,142.5549915105792,9353021.0,145.8326774597168,143.82972900390624,0.0457117261818126,0.0101975009860866,-0.0100946757319598,0.0110410094637223,-0.0198737785267153,Financial Services,9.0
2020-11-12,145.78045654296875,146.9616035794105,143.0093076130867,144.50846057370302,6959420.0,145.88492126464843,143.9587466430664,0.100230498558761,0.0123030318121205,-0.0087254217707214,0.0081022317013639,-0.0190090564647481,Financial Services,9.0
2020-11-13,148.68783569335938,149.187553178484,143.69068856953632,145.7349760292821,6199256.0,145.92580490112306,144.13500885009765,0.189694192125881,0.0199435453786885,-0.0198594568971128,0.0033608498152815,-0.033608311672037,Financial Services,9.0
2020-11-14,148.5515594482422,150.09612946486988,147.46127554613508,149.23298862002312,1186192.0,145.8667465209961,144.34216247558595,0.1855008015830604,-0.0009165258508317,0.0045871559633028,0.010397534851634,-0.0073394308760991,Financial Services,9.0
2020-11-17,148.415283203125,149.09671239347227,145.64413505630353,148.5515634957095,6270262.0,145.79406127929687,144.66470581054688,0.1813074110402398,-0.0009173666410729,0.0009182362465864,0.0045913680561768,-0.0186715821107776,Financial Services,9.0
2020-11-18,150.55831909179688,151.01428006552754,149.00804064925288,149.55519938365956,4610295.0,145.72858428955078,145.06917846679687,0.2472513062565627,0.0144394555764102,-0.0066626654321618,0.0030284674834384,-0.0102968633808855,Financial Services,9.0
2020-11-19,148.6432647705078,157.48890412419297,147.68574402429752,150.46710851002325,15671092.0,145.62413864135743,145.43262420654298,0.1883226890718468,-0.0127196845238517,0.0122699386503066,0.0595091837315471,-0.0064417365138516,Financial Services,9.0
2020-11-20,147.45774841308594,150.2847114849378,145.4971221603907,149.19040813657713,6096065.0,145.4899475097656,145.7051254272461,0.1518428676818679,-0.0079755807251153,0.0117502114479419,0.0191713429933328,-0.0132961900869581,Financial Services,9.0
2020-11-23,147.73133850097656,150.37590627858336,146.91061440856703,148.5520625933861,4754689.0,145.7328643798828,145.80229217529296,0.1602615769454188,0.0018553795296276,0.005555517879533,0.0179011968918789,-0.0055555178795331,Financial Services,9.0
2020-11-24,148.78005981445312,151.1054635580063,145.90751125259746,147.73135514325492,6174470.0,145.919189453125,145.89317626953124,0.1925320437036223,0.0070988412080868,-0.0070486910175064,0.0156298078281003,-0.0193073491530927,Financial Services,9.0
2020-11-25,152.56454467773438,157.534516511186,148.55207975778765,149.28162009912566,16060123.0,146.40376663208008,146.0334014892578,0.3089853773090821,0.0254367747129619,-0.0215182668131924,0.032576191565018,-0.0263001140168074,Financial Services,9.0
2020-11-26,157.44332885742188,158.40084974721884,150.78630934178466,153.93243748126707,11102603.0,147.13909606933595,146.26211639404298,0.459111669840633,0.0319784927093845,-0.0222993975142269,0.0060816860056616,-0.0422820043500585,Financial Services,9.0
2020-11-27,164.00918579101562,164.46514681471618,157.1697704355075,159.0391995008188,17003788.0,148.27994766235352,146.63032623291016,0.6611513015252929,0.0417029859648082,-0.0303030971480444,0.0027800944288667,-0.0417014164329982,Financial Services,9.0
2020-12-01,158.2640380859375,163.68997024997773,157.48889895615045,163.68997024997773,8340791.0,148.99271392822266,146.86636993408203,0.4843659195031734,-0.0350294264151687,0.0342840498047569,0.0342840498047569,-0.0048977590813533,Financial Services,9.0
2020-12-02,158.2184600830078,160.179086731363,156.07543791076623,159.13038204314043,4840325.0,149.67594299316406,147.18963348388672,0.4829634273352857,-0.0002879871099013,0.005763688760807,0.0123918956569704,-0.0135447037666606,Financial Services,9.0
2020-12-03,159.5407257080078,161.09099007814208,158.6744027289466,159.58632458371068,4034939.0,150.43891525268555,147.71015380859376,0.5236511947609559,0.0083572146025582,0.0002858133902832,0.0097170447436196,-0.0054301055433755,Financial Services,9.0
2020-12-04,158.53765869140625,160.7718649976409,156.66821565013075,160.40708781785514,4576499.0,151.12447662353514,148.2215155029297,0.4927855678307805,-0.0062872160832299,0.0117917038883974,0.0140925905218742,-0.011791791658248,Financial Services,9.0
2020-12-07,159.58633422851562,161.77494124629135,158.21845136369976,158.53762959808645,4249142.0,151.7261863708496,148.85470245361327,0.5250546259928998,0.0066146778359495,-0.0065713936941964,0.0137142508370535,-0.0085714285714286,Financial Services,9.0
2020-12-08,160.270263671875,162.13970623024412,157.62569589698805,159.58632229062945,4948219.0,152.48020629882814,149.2789678955078,0.5460999905556928,0.0042856391599298,-0.0042674253200569,0.0116643132390201,-0.0165006765091573,Financial Services,9.0
2020-12-09,158.30966186523438,161.8661520341389,157.80810199145935,161.82055315200932,3109255.0,153.26793899536133,149.59769470214843,0.4857698202671454,-0.0122330977794771,0.0221773658373656,0.0224654018396683,-0.003168220232837,Financial Services,9.0
2020-12-10,156.440185546875,157.76246935678537,153.6588213099325,157.76246935678537,6102959.0,153.88951263427734,149.8699462890625,0.4282436952503172,-0.0118089843432981,0.0084523283150552,0.0084523283150552,-0.017779090629556,Financial Services,9.0
2020-12-11,155.2091064453125,159.26715616567222,154.114802935246,157.76249057868375,4562637.0,154.36094512939454,150.11848541259766,0.3903618512244786,-0.0078693278025653,0.016451252067938,0.026145693466701,-0.0070505109856559,Financial Services,9.0
2020-12-14,157.30650329589844,157.67126643326458,154.47954027943476,156.39458153766134,3935766.0,154.7918785095215,150.23997833251954,0.4549013761448015,0.0135133620611684,-0.0057971014492753,0.0023188051970108,-0.0179710498754528,Financial Services,9.0
2020-12-15,158.12725830078125,159.13037799735338,154.79874879685235,157.5801134875074,6080299.0,155.27066345214843,150.37061798095704,0.480157034403426,0.0052175529153994,-0.0034601549356728,0.0063437493785167,-0.0210495618509845,Financial Services,9.0
2020-12-16,158.49200439453125,161.59253280719477,157.85366194660898,159.81428816126063,6597591.0,155.77449951171874,150.48129455566405,0.4913807280027523,0.0023066617208792,0.0083429051943708,0.0195626803037043,-0.0040276003219269,Financial Services,9.0
2020-12-17,158.76560974121094,161.22779610972952,157.44331184281432,158.67441198448566,4620679.0,156.18486404418945,150.6437808227539,0.4997999067983313,0.0017263037824836,-0.000574417576161,0.0155083104743651,-0.0083286166352521,Financial Services,9.0
2020-12-18,158.8568115234375,160.31589230687777,155.8018811356713,158.90241040694983,4706633.0,156.69554138183594,150.83443969726562,0.502606299730191,0.0005744429311563,0.0002870439301596,0.0091848802040508,-0.0192307170115616,Financial Services,9.0
2020-12-21,147.8225555419922,159.63194216180332,145.90751385669313,156.85057739594512,8887135.0,156.71378173828126,150.77170532226563,0.1630684394093065,-0.0694603893633943,0.0610733715220364,0.0798889355992524,-0.0129550032353151,Financial Services,9.0
2020-12-22,148.6432647705078,150.19352916613124,140.43596794268836,148.18730383562894,9828430.0,156.7593780517578,150.7517333984375,0.1883226890718468,0.0055519891772029,-0.0030674846625767,0.0104294291303201,-0.0552147239263803,Financial Services,9.0
2020-12-23,150.4671173095703,151.3790392326586,147.09300897710844,147.59456881777186,3812034.0,156.84373092651367,150.78822692871094,0.244444913324703,0.0122699978494038,-0.0190908720999053,0.0060606060606061,-0.0224242239287405,Financial Services,9.0
2020-12-24,149.6007537841797,152.74688078453892,149.0991940792365,151.33339940327014,4039264.0,156.69554138183594,150.7546957397461,0.2177858238341345,-0.0057578263004013,0.0115817973857941,0.0210301547336984,-0.0033526549315838,Financial Services,9.0
2020-12-28,152.6557159423828,153.65883556840268,150.60389172856142,150.92306994997415,3811001.0,156.45616073608397,150.91309844970704,0.3117908311768855,0.0204207671480742,-0.0113500236903191,0.0065711239165029,-0.0134408607051164,Financial Services,9.0
2020-12-29,151.69822692871094,153.5676558557249,151.01428544375702,153.0661098986188,4689236.0,155.84061279296876,150.9896597290039,0.2823276964145979,-0.0062722120017652,0.0090171322210028,0.0123233406537603,-0.0045085661105013,Financial Services,9.0
2020-12-30,151.01426696777344,152.47333360826917,149.37280482174523,152.38214977032638,4409096.0,155.47812423706054,151.01529052734375,0.2612813927877487,-0.0045086879048291,0.0090579706806432,0.0096617801072205,-0.0108695832452604,Financial Services,9.0
2020-12-31,150.92306518554688,152.70130999842405,150.33032155286216,151.19664452171793,2502440.0,155.1133544921875,151.0363720703125,0.258474999855889,-0.0006039282516666,0.0018127072613765,0.0117824589017654,-0.0039274555678814,Financial Services,9.0
2021-01-01,152.4733428955078,153.6132453004007,151.1966577679575,151.33344049061492,3221905.0,154.7599853515625,151.0484817504883,0.3061789843772224,0.0102719733929005,-0.0074760766914783,0.0074760766914783,-0.0083731693901749,Financial Services,9.0
2021-01-04,156.8961639404297,157.44330872547602,153.84122004333187,154.02360163834732,6196053.0,154.67791061401368,151.17176147460938,0.4422747208455593,0.029007175686788,-0.0183086840999696,0.0034873050513464,-0.0194711191170851,Financial Services,9.0
2021-01-05,158.44642639160156,158.8567884539676,154.889936631331,156.07542394153882,6011885.0,154.62091522216798,151.33785858154295,0.4899782358348646,0.0098808180661477,-0.0149640639051258,0.0025899104934801,-0.0224460080373202,Financial Services,9.0
2021-01-06,158.62881469726562,160.27027693101755,156.16662830404982,159.5863354931896,5773730.0,154.5388427734375,151.65297485351562,0.4955905521665559,0.0011511039397839,0.0060362349536013,0.0103478188176882,-0.0155216843668329,Financial Services,9.0
2021-01-07,161.1821746826172,162.09409646299974,157.7624680061826,159.267133377885,5552211.0,154.68246841430664,151.9755471801758,0.5741606331500928,0.016096444963196,-0.0118812226507248,0.0056577086280056,-0.0212164073550212,Financial Services,9.0
2021-01-08,158.9024200439453,161.86616675925563,158.35526123826514,161.86616675925563,3803277.0,154.80558013916016,152.29613555908202,0.5040097309621349,-0.0141439625266312,0.0186513629842182,0.0186513629842182,-0.0034433635782818,Financial Services,9.0
2021-01-11,157.6712646484375,159.22154275174893,155.34587532311355,159.22154275174893,4073232.0,154.9286880493164,152.59482604980468,0.4661255392761558,-0.0077478706439293,0.0098323439389422,0.0098323439389422,-0.0147483394041959,Financial Services,9.0
2021-01-12,158.0360870361328,160.45267479548184,155.89306474778513,157.7625076503059,3159126.0,154.9651672363281,152.93170471191405,0.4773515805356225,0.0023138165886394,-0.001731119714223,0.0152913667040901,-0.0135603350382732,Financial Services,9.0
2021-01-13,156.2578125,161.22778373390548,152.6557101082083,161.22778373390548,5463039.0,154.87169494628907,153.17668670654297,0.4226318484506541,-0.0112523321064399,0.0318062255857158,0.0318062255857158,-0.0230523026923322,Financial Services,9.0
2021-01-14,156.12103271484375,158.26405483112313,154.25158996242496,155.2547096583056,5152056.0,154.75314636230468,153.40802978515626,0.4184229633509067,-0.0008753468576571,-0.0055490476937881,0.0137266714100823,-0.011974317104559,Financial Services,9.0
2021-01-15,154.25155639648438,157.39769752402773,152.83808883462743,155.93861717749107,6076889.0,154.52744369506837,153.6074353027344,0.3608968383340785,-0.0119745321040374,0.0109370746099333,0.0203961710406124,-0.0091633925444732,Financial Services,9.0
2021-01-18,147.91375732421875,155.02675227016823,146.9562363654671,154.47959346093114,7453785.0,153.98029098510742,153.66918182373047,0.1658748323411661,-0.0410874238181111,0.0443896244371673,0.0480887990043967,-0.0064735084556929,Financial Services,9.0
2021-01-19,151.78941345214844,152.29097333291654,148.64328534889458,148.64328534889458,3557769.0,154.17863388061522,153.75392730712892,0.2851336198144294,0.0262021342574272,-0.0207269270741708,0.0033043139792237,-0.0207269270741708,Financial Services,9.0
2021-01-20,153.61325073242188,154.1148105912756,150.55832052817607,151.8350057008721,3883927.0,154.42713317871093,153.92239501953125,0.3412553745352575,0.0120155763092687,-0.0115761174447592,0.0032650819930071,-0.0198871528965113,Financial Services,9.0
2021-01-21,149.6007537841797,158.12721310893178,148.6432332410737,154.47952640362936,6371900.0,154.3838150024414,154.06330993652344,0.2177858238341345,-0.026120773625392,0.0326119521194927,0.056994761784775,-0.0064005061397441,Financial Services,9.0
2021-01-22,147.8225555419922,151.37904562631914,147.09301518974374,149.60080058415565,5579607.0,154.29490509033204,154.1395867919922,0.1630684394093065,-0.0118862919952449,0.0120295920716801,0.0240591841433606,-0.0049352438102127,Financial Services,9.0
2021-01-25,146.18109130859375,150.10235847496608,144.35724740933452,149.0080410035508,4012796.0,153.97117385864257,154.1475994873047,0.1125585314881415,-0.011104288025464,0.0193386823812202,0.026824722207706,-0.0124766061255421,Financial Services,9.0
2021-01-27,140.8463592529297,147.73137358248613,139.296094535338,147.73137358248613,6423662.0,153.4285804748535,153.9907699584961,-0.0515978475745953,-0.0364939952760527,0.0488831544249748,0.0488831544249748,-0.0110067787752167,Financial Services,9.0
2021-01-28,139.79763793945312,142.94376588897276,138.61213661960994,139.43286080998038,5085298.0,152.8677490234375,153.81569152832031,-0.0838683143327989,-0.007445853190946,-0.0026093225525793,0.0225048720128036,-0.0084801241087966,Financial Services,9.0
2021-01-29,142.35104370117188,145.58835598622335,140.61838338266045,142.8070047458075,7577496.0,152.43914794921875,153.69440673828126,-0.0052968247531777,0.0182650136250845,0.0032030748267135,0.022741753069597,-0.0121717429915632,Financial Services,9.0
2021-02-01,149.6007537841797,151.56137982235154,141.53024138276987,144.08362485944568,7822494.0,152.29551849365234,153.6752554321289,0.2177858238341345,0.0509283943026554,-0.0368790182213469,0.0131057229898743,-0.0539470035896522,Financial Services,9.0
2021-02-02,154.79872131347656,157.48888776688776,151.5157973573945,152.19973868867643,7046240.0,152.19064636230468,153.79836456298827,0.3777337873291522,0.034745597183258,-0.0167894321267488,0.0173784798129141,-0.0212076942769698,Financial Services,9.0
2021-02-03,157.62570190429688,159.67752612623107,154.02359936059798,155.2091005829025,6071041.0,152.14961013793945,154.0017236328125,0.4647235166402962,0.0182622993706486,-0.0153312644587724,0.0130170663612967,-0.0228522537897145,Financial Services,9.0
2021-02-04,165.46820068359375,168.7055257167994,157.62568189105724,157.62568189105724,21243763.0,152.4915794372559,154.35646087646484,0.7060470149866542,0.0497539340637384,-0.0473959271940889,0.0195646354999412,-0.0473959271940889,Financial Services,9.0
2021-02-05,161.3189697265625,168.4319629407393,160.81742384083554,167.5200410905839,4731720.0,152.49841918945313,154.60723907470702,0.5783699877818682,-0.025075699982774,0.0384398150727858,0.0440927265171195,-0.0031090322891168,Financial Services,9.0
2021-02-08,158.30966186523438,164.00917426080267,156.3034223701342,163.64439711859117,5557064.0,152.4687812805176,154.72214141845703,0.4857698202671454,-0.0186543954900588,0.0336981027595026,0.0360023028816784,-0.0126728809313486,Financial Services,9.0
2021-02-09,157.85369873046875,160.68064849139506,156.94177675955865,158.4008435641198,3960788.0,152.4779029846191,154.73034881591798,0.4717392642039313,-0.0028801977680539,0.0034661514937657,0.0179086697597961,-0.0057770073064121,Financial Services,9.0
2021-02-10,158.90635681152344,160.46246460033765,156.2975776013993,159.27249489103062,4713581.0,152.52141647338868,154.62829223632812,0.5041308702253806,0.0066685677277165,0.0023041122259284,0.0097926088045672,-0.0164170852725443,Financial Services,9.0
2021-02-11,161.37782287597656,164.07812960744235,156.4348750262676,156.4348750262676,7341610.0,152.7774169921875,154.6905679321289,0.5801809728141892,0.0155529716623262,-0.0306296600215492,0.0167328241473492,-0.0306296600215492,Financial Services,9.0
2021-02-12,161.1489715576172,164.3069576436651,159.95900194000268,162.15585818231304,5534171.0,153.02881393432617,154.7491781616211,0.5731389314569814,-0.0014181088471818,0.0062481728239627,0.0195966878070878,-0.0073842830401746,Financial Services,9.0
2021-02-15,162.8881378173828,167.3276347331056,162.11009101640644,162.8881378173828,6526522.0,153.46064300537108,154.8161264038086,0.62665525295397,0.0107922889172383,0.0,0.027254881633554,-0.0047765712801545,Financial Services,9.0
2021-02-16,160.87435913085938,164.26118495068638,159.22670998499805,163.39159661370354,2947464.0,154.10867309570312,154.86286041259766,0.5646887635475488,-0.0123629548075571,0.0156472261735418,0.0210526142147493,-0.0102418381323345,Financial Services,9.0
2021-02-17,162.06434631347656,163.8035231760905,159.91324664426276,160.7828350755697,3328577.0,154.62241973876954,154.91242065429688,0.6013061578217566,0.0073969971911385,-0.0079074223730127,0.0107313971405522,-0.0132731209432886,Financial Services,9.0
2021-02-18,161.60665893554688,163.34583571437005,159.95900969034642,163.3000649639227,2584665.0,155.02209014892577,154.9391485595703,0.587222544639369,-0.0028241089933772,0.0104785659175787,0.0107617890888813,-0.0101954291738534,Financial Services,9.0
2021-02-19,157.62484741210938,163.39161301796258,156.1145103576759,160.64553548824892,5813161.0,155.42329483032228,154.9254522705078,0.4646972228467235,-0.0246389075157203,0.0191637811279967,0.0365853842242018,-0.0095818462585706,Financial Services,9.0
2021-02-22,153.18533325195312,159.6843737298035,150.62232527497883,158.44864746811092,7577013.0,155.69143371582032,154.86035522460938,0.3280878183396624,-0.0281650655530797,0.0343591263238034,0.0424259969272711,-0.0167314188804142,Financial Services,9.0
2021-02-23,155.42796325683594,156.43484979113654,153.41417622096463,155.51949077780685,3009489.0,156.1537773132324,154.86473236083984,0.3970963491032913,0.0146399786276811,0.0005888742221995,0.0064781556240094,-0.0129564011113214,Financial Services,9.0
2021-02-24,157.2587432861328,157.85372129247193,151.94965612214492,156.89259115607553,2212623.0,156.9743965148926,154.86377716064453,0.4534317408968977,0.0117789617192088,-0.0023283419567399,0.0037834335561015,-0.0337602034268326,Financial Services,9.0
2021-02-25,164.07815551757812,165.31389616696345,157.9452509639325,158.49445816689018,9227463.0,158.18842239379882,154.98279510498048,0.6632735862922338,0.0433642803506153,-0.0340307174533647,0.0075314148034344,-0.0373779467126481,Financial Services,9.0
2021-02-26,161.19473266601562,164.30694781771595,158.35711405272903,159.27247309349625,4748405.0,159.130606842041,155.03684967041016,0.5745470580092061,-0.0175734718766605,-0.0119250768354953,0.0193071764829229,-0.017603668347935,Financial Services,9.0
2021-03-01,159.68438720703125,164.856174340634,157.5790585494262,164.7646328465886,4219761.0,159.6347885131836,155.05522521972657,0.5280718388053692,-0.0093696948653632,0.0318142914809247,0.0323875566300511,-0.0131843112180747,Financial Services,9.0
2021-03-02,158.58596801757812,162.97969460026408,158.35712823688897,159.86746520252865,4634524.0,159.82415084838868,155.04980834960938,0.4942721062316952,-0.0068786886975307,0.0080807728512808,0.0277056453203914,-0.0014430014430014,Financial Services,9.0
2021-03-03,160.46243286132812,161.2404796182036,158.5859441486549,160.27936385778506,4648469.0,159.96598739624022,155.3026058959961,0.552013276917386,0.0118324771554946,-0.0011408838834026,0.0048487782654265,-0.0116942556535639,Financial Services,9.0
2021-03-04,159.50132751464844,163.80351260824628,158.6317391394433,158.90634967036908,5161717.0,159.66764373779296,155.51976715087892,0.5224388630644423,-0.0059895972505307,-0.0037302375694943,0.0269727228019638,-0.0054519193586352,Financial Services,9.0
2021-03-05,152.77342224121094,159.4555462038998,151.5376958847972,158.26557662688327,8159079.0,159.2403663635254,155.56589324951173,0.3154128012415276,-0.0421808732144854,0.0359496717760297,0.0437387856124515,-0.0080886212947608,Financial Services,9.0
2021-03-08,150.02737426757812,154.37533066970636,149.43239634682791,152.86499350640284,4539322.0,158.82625198364258,155.5744256591797,0.2309134698073426,-0.0179746446295948,0.0189140098777156,0.0289810871073004,-0.003965795733311,Financial Services,9.0
2021-03-09,148.1051025390625,151.30885933207628,146.5032241425556,151.03424881350657,4695970.0,158.33882217407228,155.4834133911133,0.1717627639733429,-0.0128128065821321,0.019777483855909,0.0216316435969434,-0.0108158217984717,Financial Services,9.0
2021-03-10,148.83740234375,150.80541891568006,147.41859287764427,148.74586084247656,5138912.0,157.8353744506836,155.42619689941407,0.194296545065163,0.0049444603334605,-0.0006150436639711,0.0132225941929891,-0.0095326137366257,Financial Services,9.0
2021-03-12,150.3935089111328,154.00917470663052,149.02047020646745,150.34773816085624,8515218.0,157.2861587524414,155.41378173828124,0.2421798908212245,0.0104550774393984,-0.0003043399320087,0.0240413686845633,-0.0091296407312145,Financial Services,9.0
2021-03-15,146.8236083984375,150.98849550382053,145.40481282863175,150.393517617597,6535794.0,156.56989059448242,155.33179260253905,0.1323295861267138,-0.0237370651070104,0.0243142724668079,0.0283666036464702,-0.0096632659099042,Financial Services,9.0
2021-03-16,150.02737426757812,150.57659540001956,145.999799187253,147.73897616119484,5792378.0,155.92685241699218,155.28287322998048,0.2309134698073426,0.0218205090045635,-0.0152532037406843,0.0036608061370311,-0.0268456013443375,Financial Services,9.0
2021-03-17,145.9082489013672,151.491945532056,145.1759727251815,150.1189067507987,3389798.0,155.17854690551758,155.06311492919923,0.1041628292939668,-0.0274558252206984,0.0288582577142562,0.0382685466567647,-0.0050187441882102,Financial Services,9.0
2021-03-18,145.40480041503906,149.7069854446393,142.79602136095906,147.55588594620338,4566334.0,154.3455696105957,154.80228240966798,0.0886710895593545,-0.0034504456747229,0.0147937724547217,0.0295876409672872,-0.0179414919358479,Financial Services,9.0
2021-03-19,145.58786010742188,146.18283790469516,142.109492914137,143.02485196672404,3923637.0,153.54462966918945,154.5414633178711,0.0943040653002814,0.0012589659478936,-0.0176045457279659,0.0040867267149491,-0.0238918766353071,Financial Services,9.0
2021-03-22,143.39102172851562,147.18977101765114,142.65874549823417,146.27441176252557,4184243.0,152.83293838500975,154.18564025878905,0.0267046001529334,-0.0150894338118941,0.0201085814108297,0.0264922394954947,-0.0051068485422182,Financial Services,9.0
2021-03-23,144.03175354003906,145.45054890786432,141.6975851458192,144.39789157678027,6095504.0,152.37525939941406,153.88822692871094,0.0464207195442199,0.0044684235023901,0.0025420647026936,0.009850573453102,-0.0162059291569409,Financial Services,9.0
2021-03-24,140.27877807617188,145.95400154093798,140.04993830769524,143.253695066368,4282412.0,151.6178001403809,153.54037719726563,-0.0690630304232458,-0.026056583854781,0.0212071778140292,0.0404567500700956,-0.0016313213703099,Financial Services,9.0
2021-03-25,135.8392791748047,141.37720429176534,134.3289423098476,141.1941352728722,5094306.0,150.54682693481445,153.09644104003905,-0.2056719653982789,-0.0316476872856457,0.039420527925333,0.0407682163112348,-0.0111185577112309,Financial Services,9.0
2021-03-26,138.26498413085938,140.23300045640025,135.97658655824426,137.9446028837851,2866682.0,149.25616836547852,152.73658447265626,-0.131029989361695,0.0178571689336864,-0.002317153899002,0.0142336567563503,-0.016550810655352,Financial Services,9.0
2021-03-30,137.16656494140625,140.41607853040853,136.0681228618475,140.41607853040853,2636487.0,148.05475997924805,152.3574951171875,-0.164829721935369,-0.0079443048893242,0.0236902745970957,0.0236902745970957,-0.008008089143502,Financial Services,9.0
2021-03-31,136.5715789794922,139.50072539296428,136.11389941590994,137.30386907467818,2242244.0,146.89911956787108,152.00389556884767,-0.1831381843064587,-0.0043376894520047,0.005361950858721,0.021447701164178,-0.0033512065028622,Financial Services,9.0
2021-04-01,143.98599243164062,145.3132603627595,136.84618849910265,138.21922717969565,6547778.0,146.16912078857422,151.9253402709961,0.0450125929919951,0.0542895784580611,-0.0400508768565305,0.0092180350928861,-0.049586795298353,Financial Services,9.0
2021-04-05,141.97218322753906,143.39097847115073,136.9377088431195,142.79600072171806,5468611.0,145.24460830688477,151.72899566650392,-0.016954835478482,-0.0139861466389353,0.0058026683498884,0.0099934734492161,-0.0354609915123358,Financial Services,9.0
2021-04-06,140.87371826171875,142.56713768306335,139.6837629572791,142.47559621321386,2629404.0,144.31322784423827,151.47420501708984,-0.0507559766482402,-0.0077371844318249,0.011371020593913,0.012020832858252,-0.0084469645518188,Financial Services,9.0
2021-04-07,143.61984252929688,144.4436741302119,140.18724577699751,141.7433674785241,5454921.0,143.85554885864258,151.35458679199218,0.0337457024460851,0.0194935173250435,-0.0130655696157722,0.0057361962414557,-0.0239005745435151,Financial Services,9.0
2021-04-08,144.1690673828125,146.5490067804853,142.61295960769058,143.94022759331597,6626424.0,143.5626335144043,151.2815170288086,0.0506460382649502,0.0038241571905608,-0.0015873015873015,0.0165079752604166,-0.0107936314174106,Financial Services,9.0
2021-04-09,143.8029327392578,146.86937761134726,143.2994823968931,144.031772534217,4813237.0,143.34752502441407,151.23395385742188,0.0393796172510682,-0.0025396199767491,0.0015913430317455,0.0213239383486669,-0.003500974095414,Financial Services,9.0
2021-04-12,133.13897705078125,142.61294923368726,131.07941909512962,141.0568415717603,7095948.0,142.56260375976564,151.0798062133789,-0.2887636398122672,-0.0741567330049683,0.0594706726487694,0.071158517158296,-0.0154692337381117,Financial Services,9.0
2021-04-13,135.93080139160156,137.66997777536096,132.91011412277888,134.5577629937066,5274370.0,141.83946838378907,151.00246948242187,-0.2028557122938294,0.0209692488455538,-0.01010101010101,0.0127945716934974,-0.0222222427727798,Financial Services,9.0
2021-04-15,133.2305145263672,136.61734026889226,131.39979639881085,133.2305145263672,4724404.0,141.15981369018556,150.8200588989258,-0.2859469171757897,-0.0198651581362722,0.0,0.0254207960883825,-0.013740982192139,Financial Services,9.0
2021-04-16,134.69508361816406,136.52580178608892,133.00167769319626,133.6424262585157,2535697.0,140.39319915771483,150.52194549560548,-0.2408802940562057,0.0109927451455351,-0.0078151134501125,0.0135915737883545,-0.0125721435369408,Financial Services,9.0
2021-04-19,129.9351806640625,132.72702783613812,128.150233772823,131.8116690234751,5083839.0,139.59454574584962,150.0246746826172,-0.3873484625569521,-0.0353383570227033,0.0144417266349452,0.0214864608476879,-0.0137372102160255,Financial Services,9.0
2021-04-20,129.79794311523438,134.83241893871667,128.83681311911485,132.63554838083297,4897471.0,138.81420288085937,149.46811950683593,-0.391571433617542,-0.0010562000847402,0.0218617121157256,0.0387870231426756,-0.0074048168488018,Financial Services,9.0
2021-04-22,131.21673583984375,132.91014183665496,127.32645956795696,127.92143741086622,3638382.0,138.09564666748048,148.78309020996093,-0.3479134065822108,0.0109307797223702,-0.0251134004201994,0.012905411691372,-0.0296477141196003,Financial Services,9.0
2021-04-23,134.3747100830078,134.96968787306287,129.98098389044023,129.98098389044023,4176250.0,137.64483108520508,148.24420501708985,-0.2507385885178629,0.0240668556716615,-0.0326975677927299,0.0044277512464028,-0.0326975677927299,Financial Services,9.0
2021-04-26,134.28317260742188,136.70888252024744,133.68819479957517,135.47314219038623,3201209.0,137.15740203857422,147.7636752319336,-0.2535553111543405,-0.0006812105903662,0.008861643345613,0.0180641391302032,-0.004430769666026,Financial Services,9.0
2021-04-27,134.83236694335938,136.0223362907497,133.7796958422083,135.24427564934538,2051938.0,136.88508148193358,147.3032485961914,-0.2366559143995315,0.0040898224645248,0.0030549690354322,0.0088255466722633,-0.0078072581904112,Financial Services,9.0
2021-04-28,136.20547485351562,137.89888128034875,134.96973413702833,136.11393333108126,3302307.0,136.90339126586915,146.84923095703124,-0.1944036662562845,0.010183815216513,-0.000672084015219,0.012432733916565,-0.00907262147734,Financial Services,9.0
2021-04-29,134.74085998535156,137.99038766239804,133.82550086321294,136.84618875972475,2597168.0,136.72718505859376,146.31649169921874,-0.2394716979719529,-0.010752980889639,0.0156250210559889,0.0241168690581294,-0.0067934784017122,Financial Services,9.0
2021-04-30,136.4342803955078,140.59916720834724,132.81861464466087,133.64243227037775,7131339.0,136.69057083129883,145.82219787597657,-0.187363033495161,0.0125679798269088,-0.0204629519577983,0.0305266887527524,-0.0265011530853208,Financial Services,9.0
2021-05-03,135.8392791748047,136.388500198755,130.8963458283353,135.4731411370184,3732748.0,136.65395584106446,145.281220703125,-0.2056719653982789,-0.0043610829989228,-0.0026953767718035,0.0040431679797383,-0.036388100529513,Financial Services,9.0
2021-05-04,135.74774169921875,139.91262791830474,135.47313120737147,136.3427194588297,4053260.0,136.24204330444337,144.77868835449215,-0.2084886880347564,-0.0006738660286038,0.0043829661706582,0.0306810718686891,-0.0020229470369809,Financial Services,9.0
